book_id,title,genre,publication_year,price,rating,author_id
75724,Book Title 4723,Fantasy,1993,40.78,2,2660
75725,Book Title 4724,Sci-Fi,2019,12.08,1,583
75726,Book Title 4725,Sci-Fi,2019,43.52,2,5649
75727,Book Title 4726,Romance,2018,61.23,1,3332
75728,Book Title 4727,Fantasy,1992,40.47,4,7346
75729,Book Title 4728,Sci-Fi,1981,62.37,3,1475
75730,Book Title 4729,Fantasy,2006,8.93,5,3674
75731,Book Title 4730,Biography,2009,26.74,4,5954
75732,Book Title 4731,Biography,2006,84.63,1,2511
75733,Book Title 4732,Sci-Fi,1988,19.0,1,691
75734,Book Title 4733,Fiction,1986,54.17,1,9525
75735,Book Title 4734,Biography,2013,43.1,1,5696
75736,Book Title 4735,Sci-Fi,2005,27.9,4,4547
75737,Book Title 4736,Fantasy,1992,68.13,5,9899
75738,Book Title 4737,Biography,1989,92.9,3,1534
75739,Book Title 4738,Non-Fiction,2016,53.2,4,1403
75740,Book Title 4739,Fantasy,2012,38.71,2,7288
75741,Book Title 4740,Sci-Fi,2012,11.04,4,8949
75742,Book Title 4741,Sci-Fi,2022,66.77,3,5556
75743,Book Title 4742,Romance,1996,13.58,4,2775
75744,Book Title 4743,Sci-Fi,1990,88.1,2,3395
75745,Book Title 4744,Fiction,1981,65.8,2,9134
75746,Book Title 4745,Non-Fiction,1999,22.37,5,1335
75747,Book Title 4746,Fiction,1994,14.27,2,611
75748,Book Title 4747,Sci-Fi,1991,76.9,3,376
75749,Book Title 4748,Fantasy,2012,62.71,3,8297
75750,Book Title 4749,Fantasy,2006,96.41,1,5386
75751,Book Title 4750,Fiction,1998,52.52,1,5140
75752,Book Title 4751,Mystery,2000,56.79,3,3953
75753,Book Title 4752,Mystery,2019,53.1,1,9999
75754,Book Title 4753,Sci-Fi,2000,55.01,2,4827
75755,Book Title 4754,Biography,2000,36.5,5,666
75756,Book Title 4755,Non-Fiction,1999,90.67,2,2955
75757,Book Title 4756,Fantasy,2010,9.3,1,1706
75758,Book Title 4757,Fiction,1996,50.42,5,6816
75759,Book Title 4758,Biography,2011,16.45,2,9738
75760,Book Title 4759,Biography,1993,45.83,1,3100
75761,Book Title 4760,Non-Fiction,2008,25.52,1,6909
75762,Book Title 4761,Fiction,1989,24.99,4,9440
75763,Book Title 4762,Fiction,2011,29.34,1,4617
75764,Book Title 4763,Sci-Fi,2004,25.29,5,2312
75765,Book Title 4764,Fiction,2015,48.73,1,5726
75766,Book Title 4765,Fiction,2014,64.05,2,398
75767,Book Title 4766,Mystery,2014,25.68,2,7426
75768,Book Title 4767,Sci-Fi,2019,7.45,1,8051
75769,Book Title 4768,Biography,1991,55.13,1,2443
75770,Book Title 4769,Fantasy,2004,97.62,4,3445
75771,Book Title 4770,Fiction,2007,90.52,3,9911
75772,Book Title 4771,Fiction,1987,11.36,1,7437
75773,Book Title 4772,Fiction,2017,38.24,2,1785
75774,Book Title 4773,Mystery,1999,60.12,1,1399
75775,Book Title 4774,Sci-Fi,2014,21.68,1,2394
75776,Book Title 4775,Fantasy,1994,73.6,3,7396
75777,Book Title 4776,Sci-Fi,1981,15.27,3,944
75778,Book Title 4777,Fiction,2020,19.16,5,2588
75779,Book Title 4778,Fantasy,2000,62.43,5,8285
75780,Book Title 4779,Sci-Fi,1994,69.88,3,7915
75781,Book Title 4780,Fiction,2020,61.8,4,3685
75782,Book Title 4781,Non-Fiction,2022,16.09,5,499
75783,Book Title 4782,Mystery,2009,83.49,2,2952
75784,Book Title 4783,Mystery,2004,7.08,2,2676
75785,Book Title 4784,Non-Fiction,2015,14.57,3,4667
75786,Book Title 4785,Fiction,2007,9.25,3,7713
75787,Book Title 4786,Non-Fiction,1996,97.06,5,6119
75788,Book Title 4787,Sci-Fi,2001,50.13,2,9906
75789,Book Title 4788,Non-Fiction,2006,41.12,5,9708
75790,Book Title 4789,Sci-Fi,1987,88.91,2,8129
75791,Book Title 4790,Romance,2013,60.38,3,3866
75792,Book Title 4791,Romance,2018,40.25,5,7089
75793,Book Title 4792,Biography,2010,98.89,5,6803
75794,Book Title 4793,Non-Fiction,2007,6.42,2,3751
75795,Book Title 4794,Fantasy,2006,56.06,3,8614
75796,Book Title 4795,Biography,1980,22.9,5,6745
75797,Book Title 4796,Fantasy,2018,50.87,4,3509
75798,Book Title 4797,Romance,1982,23.53,2,9620
75799,Book Title 4798,Sci-Fi,2018,40.82,3,5846
75800,Book Title 4799,Romance,1982,73.18,5,2281
75801,Book Title 4800,Sci-Fi,2016,41.34,2,7388
75802,Book Title 4801,Fantasy,1995,35.92,4,7234
75803,Book Title 4802,Sci-Fi,2019,42.31,4,1029
75804,Book Title 4803,Biography,2021,52.27,2,5161
75805,Book Title 4804,Romance,1988,69.71,5,7077
75806,Book Title 4805,Fantasy,1983,33.79,3,8519
75807,Book Title 4806,Mystery,2020,83.96,4,7516
75808,Book Title 4807,Non-Fiction,1983,90.12,1,7360
75809,Book Title 4808,Biography,1999,84.28,3,6330
75810,Book Title 4809,Romance,2015,16.83,1,8578
75811,Book Title 4810,Fantasy,1980,82.13,4,4462
75812,Book Title 4811,Fantasy,1987,71.39,5,3569
75813,Book Title 4812,Sci-Fi,1984,67.49,3,5853
75814,Book Title 4813,Non-Fiction,1982,45.56,5,9827
75815,Book Title 4814,Non-Fiction,1993,42.21,3,845
75816,Book Title 4815,Sci-Fi,1999,38.85,3,9212
75817,Book Title 4816,Fiction,2017,12.92,4,8579
75818,Book Title 4817,Fantasy,1992,41.25,2,8932
75819,Book Title 4818,Fiction,2001,11.19,1,8259
75820,Book Title 4819,Fiction,1982,52.86,3,7612
75821,Book Title 4820,Biography,2011,51.06,2,8625
75822,Book Title 4821,Biography,1986,88.5,1,927
75823,Book Title 4822,Non-Fiction,1991,35.55,5,8364
75824,Book Title 4823,Fantasy,1995,75.04,3,5306
75825,Book Title 4824,Non-Fiction,1999,88.62,3,5190
75826,Book Title 4825,Non-Fiction,1987,83.97,4,8588
75827,Book Title 4826,Fiction,2016,18.09,4,6205
75828,Book Title 4827,Fiction,1986,30.67,2,5661
75829,Book Title 4828,Mystery,2009,83.91,1,6869
75830,Book Title 4829,Fiction,2023,28.9,3,1863
75831,Book Title 4830,Fantasy,2005,61.99,1,3740
75832,Book Title 4831,Sci-Fi,2020,66.78,4,7960
75833,Book Title 4832,Biography,2019,88.24,4,7717
75834,Book Title 4833,Sci-Fi,1984,43.5,1,963
75835,Book Title 4834,Sci-Fi,1992,36.63,4,1825
75836,Book Title 4835,Sci-Fi,2007,87.4,3,9999
75837,Book Title 4836,Non-Fiction,2016,21.35,1,5924
75838,Book Title 4837,Mystery,2016,66.36,1,8127
75839,Book Title 4838,Mystery,2011,31.7,5,805
75840,Book Title 4839,Non-Fiction,2008,71.54,5,3915
75841,Book Title 4840,Mystery,2012,36.92,4,171
75842,Book Title 4841,Romance,1995,96.48,4,9655
75843,Book Title 4842,Fantasy,2009,70.13,4,492
75844,Book Title 4843,Mystery,2017,21.24,4,8523
75845,Book Title 4844,Romance,2005,68.61,1,8276
75846,Book Title 4845,Fiction,2008,69.39,2,7388
75847,Book Title 4846,Romance,2000,61.26,3,3680
75848,Book Title 4847,Romance,2015,20.78,4,1611
75849,Book Title 4848,Non-Fiction,2006,96.27,3,3091
75850,Book Title 4849,Biography,1981,93.56,1,1282
75851,Book Title 4850,Sci-Fi,1985,10.87,3,7430
75852,Book Title 4851,Mystery,2002,78.65,3,2749
75853,Book Title 4852,Biography,1987,63.66,2,9392
75854,Book Title 4853,Sci-Fi,1980,28.06,4,4069
75855,Book Title 4854,Fantasy,2021,14.64,1,9885
75856,Book Title 4855,Non-Fiction,1993,80.79,3,2077
75857,Book Title 4856,Sci-Fi,1998,34.35,1,5463
75858,Book Title 4857,Mystery,1984,15.66,3,5325
75859,Book Title 4858,Mystery,2022,30.96,5,4708
75860,Book Title 4859,Fiction,2011,24.2,2,6582
75861,Book Title 4860,Mystery,2011,46.97,2,1737
75862,Book Title 4861,Fantasy,2001,78.59,4,9137
75863,Book Title 4862,Non-Fiction,2012,75.31,5,958
75864,Book Title 4863,Fantasy,1998,74.02,1,579
75865,Book Title 4864,Sci-Fi,1980,30.3,3,1095
75866,Book Title 4865,Biography,2021,17.85,4,6987
75867,Book Title 4866,Romance,1981,77.55,2,4119
75868,Book Title 4867,Sci-Fi,2012,8.16,4,8415
75869,Book Title 4868,Mystery,1985,32.48,3,8803
75870,Book Title 4869,Fantasy,2022,28.05,5,8815
75871,Book Title 4870,Non-Fiction,2021,8.79,5,7534
75872,Book Title 4871,Romance,2016,58.5,3,5571
75873,Book Title 4872,Fantasy,1982,15.96,1,9271
75874,Book Title 4873,Non-Fiction,1989,66.04,3,722
75875,Book Title 4874,Fiction,1999,51.06,2,6173
75876,Book Title 4875,Sci-Fi,1993,91.94,3,8350
75877,Book Title 4876,Romance,2008,15.8,3,1787
75878,Book Title 4877,Romance,1980,95.21,5,6776
75879,Book Title 4878,Fantasy,1984,65.82,4,6028
75880,Book Title 4879,Fiction,2017,25.67,2,8899
75881,Book Title 4880,Fantasy,2009,61.65,5,7021
75882,Book Title 4881,Non-Fiction,2002,44.6,1,8213
75883,Book Title 4882,Biography,1999,46.3,3,5275
75884,Book Title 4883,Fiction,2004,72.02,2,6077
75885,Book Title 4884,Sci-Fi,2016,6.48,2,3610
75886,Book Title 4885,Fantasy,2010,15.01,4,8830
75887,Book Title 4886,Romance,1999,23.33,2,8269
75888,Book Title 4887,Romance,1986,73.25,1,3378
75889,Book Title 4888,Non-Fiction,2004,12.45,1,3850
75890,Book Title 4889,Biography,2006,65.22,1,5658
75891,Book Title 4890,Non-Fiction,1992,34.79,4,8814
75892,Book Title 4891,Mystery,2015,83.3,3,7540
75893,Book Title 4892,Biography,1984,47.56,4,791
75894,Book Title 4893,Biography,2016,86.9,2,20
75895,Book Title 4894,Fantasy,1991,94.24,5,2609
75896,Book Title 4895,Fiction,2012,93.03,2,1953
75897,Book Title 4896,Mystery,2009,67.18,1,2956
75898,Book Title 4897,Biography,2019,34.45,5,5811
75899,Book Title 4898,Fiction,2018,49.19,2,5218
75900,Book Title 4899,Non-Fiction,2016,20.66,5,3667
75901,Book Title 4900,Fiction,2009,78.59,3,5551
75902,Book Title 4901,Sci-Fi,1999,58.9,5,7907
75903,Book Title 4902,Fiction,2005,81.26,5,170
75904,Book Title 4903,Mystery,1991,40.54,1,283
75905,Book Title 4904,Fantasy,2023,68.53,4,7780
75906,Book Title 4905,Sci-Fi,2012,75.01,5,8881
75907,Book Title 4906,Non-Fiction,1989,57.71,3,4356
75908,Book Title 4907,Fantasy,1993,91.91,3,542
75909,Book Title 4908,Biography,1991,30.48,3,6442
75910,Book Title 4909,Non-Fiction,2013,43.67,5,7021
75911,Book Title 4910,Non-Fiction,1982,63.31,4,5455
75912,Book Title 4911,Mystery,2021,20.34,5,7526
75913,Book Title 4912,Sci-Fi,2005,44.89,3,559
75914,Book Title 4913,Fiction,1996,55.54,3,2414
75915,Book Title 4914,Sci-Fi,2000,7.52,1,3176
75916,Book Title 4915,Romance,2013,27.8,1,4260
75917,Book Title 4916,Fantasy,1997,33.44,4,9605
75918,Book Title 4917,Fiction,2019,50.2,3,8099
75919,Book Title 4918,Mystery,1982,59.47,3,8113
75920,Book Title 4919,Romance,1983,7.95,2,8374
75921,Book Title 4920,Sci-Fi,1999,54.16,4,3361
75922,Book Title 4921,Sci-Fi,2015,37.78,1,9107
75923,Book Title 4922,Biography,1996,97.28,5,9982
75924,Book Title 4923,Fantasy,1989,43.9,2,8708
75925,Book Title 4924,Biography,2006,39.3,3,1236
75926,Book Title 4925,Fantasy,1983,33.7,3,7714
75927,Book Title 4926,Non-Fiction,2017,59.43,3,8182
75928,Book Title 4927,Mystery,2009,13.82,4,7163
75929,Book Title 4928,Biography,2005,8.51,5,286
75930,Book Title 4929,Biography,1984,33.75,4,4888
75931,Book Title 4930,Sci-Fi,1996,92.56,5,4581
75932,Book Title 4931,Sci-Fi,2017,12.13,4,4970
75933,Book Title 4932,Mystery,2009,14.33,3,4161
75934,Book Title 4933,Fiction,1993,38.62,2,3532
75935,Book Title 4934,Romance,1998,30.16,5,3079
75936,Book Title 4935,Romance,2002,8.07,5,4736
75937,Book Title 4936,Romance,2002,27.62,2,8957
75938,Book Title 4937,Biography,1992,55.58,3,1733
75939,Book Title 4938,Biography,2022,82.08,2,4043
75940,Book Title 4939,Non-Fiction,2017,53.06,5,1037
75941,Book Title 4940,Non-Fiction,2016,62.33,5,5756
75942,Book Title 4941,Non-Fiction,1981,68.65,1,6089
75943,Book Title 4942,Mystery,1989,31.26,1,8219
75944,Book Title 4943,Sci-Fi,2002,25.19,1,6900
75945,Book Title 4944,Mystery,1991,14.66,3,5791
75946,Book Title 4945,Biography,1994,94.67,3,988
75947,Book Title 4946,Non-Fiction,1989,29.08,1,6612
75948,Book Title 4947,Fantasy,1986,94.19,3,4013
75949,Book Title 4948,Fantasy,2014,89.4,5,8779
75950,Book Title 4949,Non-Fiction,1995,12.52,1,7253
75951,Book Title 4950,Fiction,2020,57.48,3,5576
75952,Book Title 4951,Sci-Fi,2001,63.41,1,5580
75953,Book Title 4952,Non-Fiction,2002,14.89,1,4711
75954,Book Title 4953,Sci-Fi,1980,88.93,4,6255
75955,Book Title 4954,Sci-Fi,1992,92.58,3,7309
75956,Book Title 4955,Biography,1991,61.12,5,4097
75957,Book Title 4956,Romance,2022,11.81,1,9574
75958,Book Title 4957,Fiction,1989,19.94,1,1154
75959,Book Title 4958,Biography,1999,38.14,1,1225
75960,Book Title 4959,Biography,1993,5.97,3,8028
75961,Book Title 4960,Fiction,2022,58.92,5,4078
75962,Book Title 4961,Biography,2007,26.52,2,7842
75963,Book Title 4962,Non-Fiction,1985,74.76,2,2980
75964,Book Title 4963,Mystery,1990,49.48,2,3932
75965,Book Title 4964,Fiction,1996,36.3,3,5878
75966,Book Title 4965,Fantasy,1980,6.77,4,2218
75967,Book Title 4966,Fiction,2006,45.27,5,1196
75968,Book Title 4967,Biography,2018,75.72,2,4286
75969,Book Title 4968,Non-Fiction,1983,27.44,2,1120
75970,Book Title 4969,Non-Fiction,2022,34.23,3,5854
75971,Book Title 4970,Romance,2009,84.27,4,9333
75972,Book Title 4971,Non-Fiction,1987,73.91,4,7118
75973,Book Title 4972,Biography,1980,27.11,4,8207
75974,Book Title 4973,Non-Fiction,2003,8.43,5,6950
75975,Book Title 4974,Fiction,2017,59.18,1,9896
75976,Book Title 4975,Mystery,1986,56.85,4,2421
75977,Book Title 4976,Fantasy,2006,64.25,1,7941
75978,Book Title 4977,Biography,2022,88.8,5,2854
75979,Book Title 4978,Non-Fiction,2022,5.61,2,6260
75980,Book Title 4979,Mystery,2016,12.62,4,6478
75981,Book Title 4980,Fiction,1994,50.8,4,2099
75982,Book Title 4981,Non-Fiction,2020,28.19,1,7681
75983,Book Title 4982,Non-Fiction,2018,70.36,5,1113
75984,Book Title 4983,Fiction,1995,40.25,3,4060
75985,Book Title 4984,Fiction,1991,38.88,5,9085
75986,Book Title 4985,Mystery,1993,66.91,5,7125
75987,Book Title 4986,Biography,2008,75.72,3,8949
75988,Book Title 4987,Mystery,2006,48.0,5,3748
75989,Book Title 4988,Fantasy,2002,5.38,2,2441
75990,Book Title 4989,Biography,2010,80.98,4,1771
75991,Book Title 4990,Biography,1983,69.44,3,7657
75992,Book Title 4991,Fantasy,1985,54.76,4,4666
75993,Book Title 4992,Non-Fiction,1990,68.41,3,5148
75994,Book Title 4993,Biography,1985,84.77,4,9036
75995,Book Title 4994,Mystery,1997,96.64,4,7512
75996,Book Title 4995,Romance,2018,76.16,2,9436
75997,Book Title 4996,Biography,1999,14.88,1,4082
75998,Book Title 4997,Sci-Fi,2000,20.92,4,607
75999,Book Title 4998,Biography,1985,21.36,5,6760
76000,Book Title 4999,Romance,1982,81.46,3,9152
76001,Book Title 5000,Biography,2011,6.77,2,2303
76002,Book Title 5001,Non-Fiction,2018,78.39,1,279
76003,Book Title 5002,Non-Fiction,1999,43.96,2,70
76004,Book Title 5003,Mystery,2005,16.68,5,3408
76005,Book Title 5004,Fantasy,2018,90.04,2,9203
76006,Book Title 5005,Non-Fiction,1981,77.92,2,2913
76007,Book Title 5006,Fiction,2016,24.13,1,5654
76008,Book Title 5007,Fantasy,2011,55.55,1,6377
76009,Book Title 5008,Romance,2013,19.78,5,8547
76010,Book Title 5009,Mystery,2007,66.23,3,1462
76011,Book Title 5010,Non-Fiction,2007,44.94,1,5466
76012,Book Title 5011,Biography,2010,92.9,3,595
76013,Book Title 5012,Sci-Fi,2015,12.94,5,2839
76014,Book Title 5013,Fantasy,1992,47.43,1,2783
76015,Book Title 5014,Sci-Fi,2019,52.56,4,8937
76016,Book Title 5015,Fiction,2016,69.57,1,1599
76017,Book Title 5016,Romance,2021,12.36,5,5977
76018,Book Title 5017,Non-Fiction,2022,49.67,3,5770
76019,Book Title 5018,Fiction,1989,93.39,3,1748
76020,Book Title 5019,Fiction,2012,21.76,2,297
76021,Book Title 5020,Sci-Fi,2001,33.57,3,8301
76022,Book Title 5021,Non-Fiction,2021,55.89,4,5745
76023,Book Title 5022,Biography,2019,55.89,4,7522
76024,Book Title 5023,Fantasy,2007,38.53,1,9931
76025,Book Title 5024,Non-Fiction,2001,79.55,2,6384
76026,Book Title 5025,Non-Fiction,1985,48.36,5,9316
76027,Book Title 5026,Biography,1999,84.9,5,1770
76028,Book Title 5027,Romance,2003,45.33,1,2597
76029,Book Title 5028,Biography,2019,97.43,4,1131
76030,Book Title 5029,Biography,1988,95.64,2,842
76031,Book Title 5030,Non-Fiction,2017,65.84,5,6082
76032,Book Title 5031,Mystery,2015,71.38,3,2090
76033,Book Title 5032,Mystery,1996,10.56,5,1270
76034,Book Title 5033,Non-Fiction,2021,55.29,4,3078
76035,Book Title 5034,Mystery,2004,77.97,5,9634
76036,Book Title 5035,Fiction,2020,40.49,3,1762
76037,Book Title 5036,Biography,2000,12.44,3,5660
76038,Book Title 5037,Biography,2023,79.22,4,6116
76039,Book Title 5038,Fiction,1992,27.14,4,4962
76040,Book Title 5039,Romance,2010,18.19,4,2495
76041,Book Title 5040,Biography,1989,39.34,3,7926
76042,Book Title 5041,Fantasy,2013,60.55,3,656
76043,Book Title 5042,Non-Fiction,2012,54.74,3,2133
76044,Book Title 5043,Mystery,2009,84.93,3,7817
76045,Book Title 5044,Fantasy,2015,42.91,4,7418
76046,Book Title 5045,Fiction,2017,90.88,4,3994
76047,Book Title 5046,Sci-Fi,1996,74.41,3,1422
76048,Book Title 5047,Sci-Fi,2011,92.3,1,7860
76049,Book Title 5048,Mystery,2022,63.97,3,3481
76050,Book Title 5049,Fantasy,2023,19.0,1,6573
76051,Book Title 5050,Romance,2020,22.86,1,9882
76052,Book Title 5051,Romance,1998,52.61,2,9911
76053,Book Title 5052,Sci-Fi,2019,29.97,3,2285
76054,Book Title 5053,Mystery,2010,63.54,4,4297
76055,Book Title 5054,Sci-Fi,2000,81.95,1,403
76056,Book Title 5055,Fiction,2014,18.82,3,3232
76057,Book Title 5056,Sci-Fi,2016,31.9,4,3624
76058,Book Title 5057,Fantasy,2007,99.8,1,8231
76059,Book Title 5058,Biography,2006,58.48,5,5925
76060,Book Title 5059,Mystery,1986,6.52,1,949
76061,Book Title 5060,Romance,1990,71.8,4,2695
76062,Book Title 5061,Romance,2016,72.32,1,3088
76063,Book Title 5062,Biography,2018,69.78,4,1789
76064,Book Title 5063,Sci-Fi,1997,31.63,1,1635
76065,Book Title 5064,Biography,1991,80.22,1,3379
76066,Book Title 5065,Biography,1996,21.21,4,4934
76067,Book Title 5066,Biography,2018,16.72,4,4737
76068,Book Title 5067,Sci-Fi,2015,21.89,4,3127
76069,Book Title 5068,Non-Fiction,2011,66.53,1,6639
76070,Book Title 5069,Fiction,1986,34.78,3,975
76071,Book Title 5070,Fantasy,1994,7.28,1,3409
76072,Book Title 5071,Fiction,2011,82.27,4,6922
76073,Book Title 5072,Mystery,2009,93.67,5,4159
76074,Book Title 5073,Non-Fiction,2003,98.5,1,9034
76075,Book Title 5074,Biography,1986,46.44,3,7493
76076,Book Title 5075,Mystery,1986,47.7,5,8354
76077,Book Title 5076,Romance,2004,32.21,3,6841
76078,Book Title 5077,Non-Fiction,1994,69.2,1,1617
76079,Book Title 5078,Non-Fiction,1999,76.88,5,5576
76080,Book Title 5079,Fiction,2015,59.34,2,2687
76081,Book Title 5080,Fiction,2000,89.82,4,8211
76082,Book Title 5081,Fiction,2017,25.0,5,8966
76083,Book Title 5082,Non-Fiction,2008,83.38,4,9705
76084,Book Title 5083,Fiction,2012,65.54,5,7865
76085,Book Title 5084,Romance,1997,27.2,2,6692
76086,Book Title 5085,Mystery,1989,91.56,3,8331
76087,Book Title 5086,Mystery,1984,42.45,5,4013
76088,Book Title 5087,Mystery,1988,91.7,2,2335
76089,Book Title 5088,Romance,2021,21.75,3,6892
76090,Book Title 5089,Romance,1982,97.51,3,3304
76091,Book Title 5090,Fantasy,1992,93.66,5,9742
76092,Book Title 5091,Romance,2003,75.58,4,9792
76093,Book Title 5092,Fiction,2022,8.23,1,7722
76094,Book Title 5093,Sci-Fi,1995,11.65,5,3595
76095,Book Title 5094,Fiction,1980,12.97,1,6323
76096,Book Title 5095,Romance,2004,60.51,2,978
76097,Book Title 5096,Mystery,2019,68.9,1,2725
76098,Book Title 5097,Biography,2003,38.28,5,8814
76099,Book Title 5098,Sci-Fi,2000,51.75,1,3944
76100,Book Title 5099,Fiction,1986,50.54,4,1759
76101,Book Title 5100,Mystery,1986,69.91,1,5405
76102,Book Title 5101,Sci-Fi,1996,98.98,4,9653
76103,Book Title 5102,Romance,1984,94.43,1,9429
76104,Book Title 5103,Fiction,2008,24.83,2,8164
76105,Book Title 5104,Non-Fiction,2011,67.42,5,2435
76106,Book Title 5105,Biography,1992,91.82,5,1834
76107,Book Title 5106,Non-Fiction,1997,61.92,1,8102
76108,Book Title 5107,Mystery,1996,19.56,5,7664
76109,Book Title 5108,Biography,1991,42.89,2,5450
76110,Book Title 5109,Mystery,2017,5.21,3,9122
76111,Book Title 5110,Fantasy,2006,45.3,1,5317
76112,Book Title 5111,Mystery,2009,51.92,2,7607
76113,Book Title 5112,Sci-Fi,1990,90.56,1,9988
76114,Book Title 5113,Mystery,2001,34.5,4,4304
76115,Book Title 5114,Romance,2022,76.41,2,4814
76116,Book Title 5115,Romance,2000,15.82,1,4853
76117,Book Title 5116,Romance,2011,38.04,5,442
76118,Book Title 5117,Biography,1995,69.44,3,6716
76119,Book Title 5118,Fantasy,1985,87.02,1,6898
76120,Book Title 5119,Fiction,2006,65.08,1,5046
76121,Book Title 5120,Romance,2001,33.57,1,6632
76122,Book Title 5121,Romance,2018,15.15,5,295
76123,Book Title 5122,Non-Fiction,2009,78.72,1,7542
76124,Book Title 5123,Biography,1997,80.59,1,1111
76125,Book Title 5124,Romance,1984,6.1,3,8930
76126,Book Title 5125,Biography,2003,92.14,1,6813
76127,Book Title 5126,Non-Fiction,1985,35.31,1,8472
76128,Book Title 5127,Romance,1999,49.99,1,1273
76129,Book Title 5128,Romance,1985,21.11,2,4301
76130,Book Title 5129,Romance,1995,85.61,2,1521
76131,Book Title 5130,Sci-Fi,1996,16.6,5,6472
76132,Book Title 5131,Sci-Fi,2017,16.36,3,2318
76133,Book Title 5132,Fiction,1981,11.71,3,8729
76134,Book Title 5133,Mystery,2016,54.3,5,4248
76135,Book Title 5134,Biography,1996,70.46,4,242
76136,Book Title 5135,Romance,1996,37.31,1,9584
76137,Book Title 5136,Mystery,1996,59.92,1,8258
76138,Book Title 5137,Mystery,1993,17.97,3,9406
76139,Book Title 5138,Romance,2023,91.15,4,3940
76140,Book Title 5139,Sci-Fi,1987,37.91,1,4941
76141,Book Title 5140,Mystery,1985,29.35,4,9689
76142,Book Title 5141,Biography,2000,46.3,3,6736
76143,Book Title 5142,Fiction,1987,81.92,1,8300
76144,Book Title 5143,Biography,1986,53.08,2,7158
76145,Book Title 5144,Non-Fiction,2001,80.34,4,1301
76146,Book Title 5145,Fantasy,1982,31.2,1,7580
76147,Book Title 5146,Sci-Fi,2011,65.01,4,943
76148,Book Title 5147,Mystery,2019,14.14,2,1167
76149,Book Title 5148,Non-Fiction,1997,13.15,4,7043
76150,Book Title 5149,Non-Fiction,1991,77.29,1,7178
76151,Book Title 5150,Sci-Fi,1993,91.99,1,9137
76152,Book Title 5151,Sci-Fi,2004,15.8,2,4447
76153,Book Title 5152,Fiction,2020,96.8,5,8767
76154,Book Title 5153,Mystery,2015,98.33,3,8333
76155,Book Title 5154,Non-Fiction,2011,17.39,4,4528
76156,Book Title 5155,Non-Fiction,1987,78.65,5,917
76157,Book Title 5156,Non-Fiction,2015,54.73,3,1896
76158,Book Title 5157,Fantasy,2011,82.44,4,574
76159,Book Title 5158,Fantasy,2019,17.6,4,3999
76160,Book Title 5159,Biography,1986,5.87,1,8794
76161,Book Title 5160,Non-Fiction,1992,39.35,1,7564
76162,Book Title 5161,Mystery,1997,88.55,1,4982
76163,Book Title 5162,Biography,2006,82.27,3,1541
76164,Book Title 5163,Biography,2006,9.17,3,1761
76165,Book Title 5164,Fantasy,1981,97.57,2,1819
76166,Book Title 5165,Non-Fiction,2000,20.5,1,7509
76167,Book Title 5166,Mystery,2003,87.72,5,5252
76168,Book Title 5167,Sci-Fi,1982,64.17,4,613
76169,Book Title 5168,Fiction,1990,67.85,5,3974
76170,Book Title 5169,Fantasy,2023,15.12,2,3024
76171,Book Title 5170,Romance,2017,27.22,2,1156
76172,Book Title 5171,Mystery,1998,33.74,1,4028
76173,Book Title 5172,Romance,2008,74.92,1,4462
76174,Book Title 5173,Fiction,1987,61.1,3,3256
76175,Book Title 5174,Romance,2007,76.1,4,133
76176,Book Title 5175,Romance,2002,84.16,4,7712
76177,Book Title 5176,Non-Fiction,2017,85.61,2,9690
76178,Book Title 5177,Sci-Fi,1997,18.9,5,6796
76179,Book Title 5178,Romance,1994,20.43,4,4504
76180,Book Title 5179,Mystery,1982,85.99,1,9382
76181,Book Title 5180,Non-Fiction,2007,66.95,4,8990
76182,Book Title 5181,Non-Fiction,2005,86.94,3,9746
76183,Book Title 5182,Romance,2009,23.85,1,5169
76184,Book Title 5183,Fiction,1991,57.57,2,1968
76185,Book Title 5184,Fantasy,1995,88.19,4,2370
76186,Book Title 5185,Romance,2018,57.97,5,7363
76187,Book Title 5186,Romance,1982,18.01,5,7778
76188,Book Title 5187,Fiction,2004,18.45,4,2014
76189,Book Title 5188,Fiction,2011,92.97,1,4338
76190,Book Title 5189,Fiction,2019,34.53,1,8569
76191,Book Title 5190,Sci-Fi,1998,7.91,3,4314
76192,Book Title 5191,Romance,2001,17.03,3,6728
76193,Book Title 5192,Biography,2009,66.36,5,5826
76194,Book Title 5193,Mystery,1989,7.62,2,7742
76195,Book Title 5194,Biography,1991,48.16,2,1799
76196,Book Title 5195,Mystery,2019,22.9,1,5329
76197,Book Title 5196,Sci-Fi,1999,26.87,4,5127
76198,Book Title 5197,Mystery,2000,37.8,3,8684
76199,Book Title 5198,Romance,2021,33.43,4,2750
76200,Book Title 5199,Romance,2000,32.25,2,6497
76201,Book Title 5200,Biography,1997,41.25,3,3932
76202,Book Title 5201,Romance,2000,30.37,4,2985
76203,Book Title 5202,Biography,2021,60.73,2,8686
76204,Book Title 5203,Fantasy,1988,56.96,4,5388
76205,Book Title 5204,Non-Fiction,2007,59.01,2,4985
76206,Book Title 5205,Non-Fiction,2023,20.57,5,2044
76207,Book Title 5206,Fiction,1987,40.54,1,2386
76208,Book Title 5207,Biography,2022,17.91,5,3354
76209,Book Title 5208,Sci-Fi,2008,12.95,2,2728
76210,Book Title 5209,Sci-Fi,1980,89.69,4,530
