order_id,customer_id,book_id,quantity,order_date
73803,3446,7575,3,2024-11-17
73804,6269,9446,5,2024-04-19
73805,8715,4134,4,2024-10-15
73806,4732,7629,3,2024-04-10
73807,6043,6297,5,2024-04-16
73808,8905,4273,4,2024-02-13
73809,5185,8657,1,2024-01-11
73810,1024,2752,5,2024-04-07
73811,7428,2276,5,2024-05-29
73812,9583,2342,5,2024-06-26
73813,5838,4021,3,2024-11-17
73814,9213,2037,1,2024-09-21
73815,3590,5510,3,2024-01-27
73816,2486,3307,1,2024-07-08
73817,7508,9857,3,2024-03-06
73818,472,4499,3,2024-11-17
73819,6185,9977,3,2024-07-25
73820,1747,2915,4,2024-08-18
73821,226,3626,2,2024-01-27
73822,8678,3369,1,2024-05-22
73823,4585,7527,5,2024-09-13
73824,5795,1019,3,2024-11-19
73825,1944,2511,5,2024-09-17
73826,7228,3128,2,2024-04-03
73827,7583,6578,2,2024-08-19
73828,5151,7485,2,2024-04-20
73829,6506,1104,5,2024-03-03
73830,6426,3000,2,2024-11-15
73831,2667,2396,2,2024-06-04
73832,3302,7575,1,2024-01-08
73833,7203,8177,2,2024-03-17
73834,4735,3805,3,2024-02-14
73835,8192,7852,3,2024-04-22
73836,7745,4102,1,2024-08-30
73837,9995,4421,5,2024-11-16
73838,2735,1489,1,2024-04-04
73839,4439,6123,1,2024-06-26
73840,2160,6968,5,2024-02-07
73841,5992,791,3,2024-02-17
73842,1180,5564,3,2024-05-27
73843,1600,3316,3,2024-07-08
73844,7955,3422,1,2024-04-22
73845,9633,8727,4,2024-02-06
73846,3074,8315,3,2024-04-11
73847,4767,925,1,2024-03-10
73848,496,4482,3,2024-08-11
73849,4346,7579,3,2024-09-27
73850,5713,3738,5,2024-02-10
73851,3783,9874,3,2024-02-07
73852,643,4519,1,2024-01-04
73853,5037,7722,4,2024-05-28
73854,2296,791,3,2024-03-15
73855,3037,3160,3,2024-02-17
73856,1044,6672,1,2024-01-25
73857,4558,4839,3,2024-07-14
73858,283,754,3,2024-03-06
73859,6648,9278,4,2024-10-26
73860,9364,4594,2,2024-08-30
73861,8967,4236,4,2024-08-05
73862,2678,3815,5,2024-09-24
73863,6704,4142,5,2024-06-28
73864,4242,2468,4,2024-09-01
73865,8431,8622,1,2024-05-01
73866,8273,3658,1,2024-05-05
73867,1083,3144,2,2024-01-14
73868,4496,5255,5,2024-06-12
73869,8063,2161,3,2024-06-19
73870,7386,4354,4,2024-10-25
73871,2227,4994,5,2024-08-31
73872,1952,6552,2,2024-10-18
73873,6702,6281,2,2024-10-04
73874,7819,9452,4,2024-08-25
73875,4789,9804,1,2024-10-11
73876,4561,4488,3,2024-09-20
73877,24,9266,4,2024-09-17
73878,8002,2282,5,2024-09-18
73879,125,5177,5,2024-06-10
73880,8913,5223,2,2024-11-15
73881,2214,195,2,2024-03-17
73882,4816,4211,2,2024-10-27
73883,133,1213,1,2024-03-12
73884,5622,4831,1,2024-09-10
73885,2267,7310,3,2024-04-19
73886,9205,8322,2,2024-07-30
73887,884,2851,4,2024-10-13
73888,9981,6855,4,2024-08-22
73889,3365,3129,2,2024-05-19
73890,8288,3272,3,2024-01-16
73891,1197,7569,5,2024-11-19
73892,9991,6242,2,2024-04-06
73893,3346,9824,1,2024-10-05
73894,5875,226,4,2024-01-31
73895,5358,5773,4,2024-08-18
73896,6828,274,5,2024-08-31
73897,68,1068,1,2024-11-14
73898,5108,8414,1,2024-03-19
73899,8021,7946,2,2024-06-13
73900,2718,9194,2,2024-03-02
73901,994,6967,5,2024-02-29
73902,889,4047,1,2024-02-19
73903,8031,2029,3,2024-08-08
73904,9120,3087,2,2024-06-01
73905,9744,3840,5,2024-07-26
73906,902,754,5,2024-10-15
73907,1446,3533,4,2024-08-10
73908,7973,504,4,2024-04-19
73909,30,7414,1,2024-07-25
73910,2378,1572,3,2024-01-14
73911,7979,4166,5,2024-06-03
73912,8289,7950,2,2024-04-24
73913,4021,5459,2,2024-10-22
73914,6706,7050,2,2024-02-20
73915,8309,1765,5,2024-02-11
73916,7023,8888,2,2024-07-21
73917,469,3488,4,2024-08-06
73918,2994,6432,5,2024-06-08
73919,2774,8964,3,2024-10-04
73920,5992,674,1,2024-03-18
73921,2899,7430,3,2024-04-17
73922,2650,3161,2,2024-10-27
73923,7060,8267,4,2024-04-20
73924,5443,4503,2,2024-06-29
73925,1362,8385,4,2024-06-14
73926,9111,8047,5,2024-03-05
73927,6093,9139,4,2024-05-13
73928,3003,5644,3,2024-05-17
73929,5692,6705,4,2024-06-16
73930,5283,9553,3,2024-09-15
73931,4359,6566,4,2024-06-29
73932,8222,6872,5,2024-02-06
73933,9801,6807,4,2024-06-17
73934,7874,7308,1,2024-03-20
73935,722,3517,2,2024-01-01
73936,2902,559,5,2024-08-11
73937,7900,96,3,2024-05-03
73938,8789,7962,1,2024-02-15
73939,6916,9991,4,2024-02-18
73940,901,574,4,2024-09-10
73941,3697,9484,5,2024-08-16
73942,3166,860,4,2024-05-19
73943,4171,293,1,2024-01-15
73944,8448,9936,4,2024-02-19
73945,8474,4436,2,2024-01-14
73946,9320,587,3,2024-03-30
73947,6484,1577,4,2024-03-09
73948,4623,3839,3,2024-02-24
73949,8908,6137,3,2024-03-01
73950,8930,220,5,2024-10-22
73951,6203,621,1,2024-10-07
73952,3251,6489,5,2024-09-05
73953,6530,8147,5,2024-04-01
73954,1138,2699,1,2024-06-09
73955,9250,2689,2,2024-04-12
73956,6331,6707,2,2024-04-24
73957,9896,7453,2,2024-03-08
73958,4058,9068,4,2024-10-12
73959,9736,5490,2,2024-01-24
73960,3164,1492,1,2024-03-01
73961,606,2664,5,2024-09-04
73962,3048,3002,4,2024-07-11
73963,9687,5916,3,2024-01-25
73964,9647,9723,5,2024-09-01
73965,7906,5280,5,2024-08-16
73966,6600,7382,2,2024-05-29
73967,1401,8783,4,2024-08-10
73968,6267,7751,1,2024-08-11
73969,5120,5861,2,2024-02-22
73970,6251,2551,3,2024-09-16
73971,5775,141,1,2024-04-12
73972,7699,3749,4,2024-01-29
73973,174,3368,1,2024-07-15
73974,9981,8242,3,2024-02-20
73975,4907,3546,5,2024-04-10
73976,7272,9518,2,2024-10-01
73977,8981,1874,5,2024-04-18
73978,613,5958,1,2024-02-17
73979,833,3062,4,2024-06-25
73980,1339,4408,1,2024-10-04
73981,8963,3484,4,2024-04-11
73982,4242,5184,2,2024-03-08
73983,1896,5924,3,2024-05-15
73984,237,5386,4,2024-10-25
73985,2531,5524,5,2024-01-19
73986,6186,4568,1,2024-11-12
73987,8837,4660,1,2024-09-20
73988,1785,1822,3,2024-10-25
73989,3746,5107,3,2024-04-13
73990,5457,5834,5,2024-10-24
73991,5417,7186,3,2024-05-14
73992,2948,9404,5,2024-04-24
73993,2141,3704,5,2024-04-26
73994,5615,2773,3,2024-05-25
73995,8409,6111,1,2024-06-04
73996,4062,6932,3,2024-05-16
73997,2089,1498,2,2024-05-03
73998,7923,6767,5,2024-05-01
73999,4721,7121,2,2024-10-08
74000,1080,7576,1,2024-04-08
74001,6545,5371,2,2024-03-02
74002,7929,167,5,2024-01-30
74003,571,1457,4,2024-08-01
74004,8403,1943,2,2024-02-13
74005,1474,5532,2,2024-10-19
74006,520,453,4,2024-08-12
74007,314,5568,1,2024-01-24
74008,984,2450,5,2024-07-23
74009,2323,5936,2,2024-01-19
74010,1429,3656,4,2024-03-07
74011,7274,3668,1,2024-02-26
74012,8879,4644,2,2024-01-16
74013,9448,5712,3,2024-02-16
74014,9767,3906,1,2024-09-29
74015,5271,6486,4,2024-02-13
74016,3712,5048,1,2024-03-20
74017,2137,6673,4,2024-08-07
74018,5046,6674,3,2024-09-30
74019,2937,8931,5,2024-01-31
74020,838,8472,4,2024-10-03
74021,6710,9507,3,2024-10-28
74022,9254,2268,5,2024-09-03
74023,506,5576,3,2024-03-09
74024,83,8597,5,2024-02-08
74025,4876,6491,1,2024-01-05
74026,2525,9982,4,2024-11-03
74027,521,7356,1,2024-03-24
74028,1172,2978,2,2024-03-31
74029,5110,5952,2,2024-01-19
74030,426,3956,1,2024-03-08
74031,4428,9069,1,2024-10-16
74032,4441,4060,2,2024-05-02
74033,6526,9691,5,2024-02-02
74034,7784,8220,2,2024-01-09
74035,2720,6000,1,2024-01-15
74036,654,4187,1,2024-10-22
74037,75,9709,3,2024-06-08
74038,6577,7341,3,2024-08-06
74039,1375,2295,3,2024-11-10
74040,3969,6387,4,2024-07-23
74041,5672,9588,1,2024-07-16
74042,1290,5637,3,2024-09-29
74043,815,9193,2,2024-01-21
74044,849,6102,2,2024-03-22
74045,6824,9159,1,2024-11-01
74046,9528,6629,2,2024-05-04
74047,6561,7120,2,2024-03-27
74048,150,9092,1,2024-01-31
74049,1787,690,4,2024-05-19
74050,5074,4286,5,2024-02-10
74051,3961,9212,1,2024-05-23
74052,1528,3308,3,2024-02-14
74053,513,570,1,2024-03-03
74054,9732,9003,1,2024-10-02
74055,858,1916,2,2024-02-11
74056,2008,4512,2,2024-06-16
74057,6549,6779,1,2024-06-30
74058,3938,5081,3,2024-03-21
74059,4849,171,2,2024-09-02
74060,7512,4477,4,2024-05-28
74061,2833,9413,1,2024-03-04
74062,934,2039,3,2024-03-17
74063,7343,6277,1,2024-09-13
74064,9843,7481,3,2024-09-12
74065,1268,6138,4,2024-06-23
74066,5441,6672,4,2024-05-13
74067,5158,7582,4,2024-10-17
74068,9059,4259,1,2024-08-26
74069,2152,438,3,2024-01-26
74070,9562,620,2,2024-06-20
74071,7863,9437,1,2024-10-02
74072,6753,9521,2,2024-03-03
74073,6513,8437,4,2024-05-26
74074,8175,4645,2,2024-10-17
74075,1993,7439,2,2024-09-07
74076,8974,8919,3,2024-01-30
74077,9560,7091,5,2024-08-22
74078,8434,3117,2,2024-10-14
74079,7699,6838,4,2024-08-13
74080,7386,375,3,2024-02-21
74081,8450,8942,2,2024-01-28
74082,6727,4681,1,2024-08-28
74083,3359,7094,2,2024-10-06
74084,2181,9511,2,2024-01-27
74085,5110,4518,3,2024-08-09
74086,8110,4022,2,2024-03-02
74087,7252,861,3,2024-03-01
74088,9082,5042,1,2024-04-30
74089,2335,9125,2,2024-06-23
74090,3312,7355,1,2024-10-11
74091,9915,1197,2,2024-07-15
74092,621,9035,3,2024-03-04
74093,985,1532,3,2024-07-27
74094,6813,7205,3,2024-06-21
74095,4634,6547,5,2024-02-15
74096,5723,5439,2,2024-09-19
74097,5222,6790,1,2024-01-16
74098,789,8313,3,2024-02-12
74099,4527,3810,3,2024-09-23
74100,5112,7749,5,2024-02-25
74101,2786,4842,4,2024-04-02
74102,5402,5933,5,2024-05-24
74103,1884,173,5,2024-01-16
74104,8405,602,3,2024-08-01
74105,8792,4586,5,2024-04-25
74106,2468,4860,1,2024-09-17
74107,5978,8369,3,2024-02-09
74108,8568,4897,5,2024-03-01
74109,9118,5916,5,2024-10-07
74110,9921,6624,1,2024-06-25
74111,8122,9389,2,2024-07-21
74112,1252,6815,1,2024-02-08
74113,9298,9655,2,2024-02-11
74114,6475,6349,3,2024-08-13
74115,5402,1949,2,2024-10-14
74116,4954,1454,4,2024-08-31
74117,4770,9706,4,2024-07-30
74118,3031,938,1,2024-02-02
74119,9000,4033,2,2024-04-16
74120,3666,2077,2,2024-09-16
74121,6342,4395,5,2024-08-28
74122,1002,6124,4,2024-03-25
74123,5007,2813,3,2024-06-10
74124,886,4765,1,2024-10-27
74125,4169,9148,5,2024-07-03
74126,863,994,2,2024-04-11
74127,4724,4576,3,2024-09-14
74128,3044,2800,1,2024-11-16
74129,7460,141,5,2024-10-18
74130,2378,6812,3,2024-09-16
74131,7565,42,3,2024-04-24
74132,25,8603,5,2024-04-06
74133,4216,6238,4,2024-10-03
74134,9874,2962,3,2024-05-22
74135,971,8214,4,2024-02-23
74136,4360,6119,1,2024-09-20
74137,8349,6550,3,2024-07-19
74138,4140,9241,5,2024-08-22
74139,298,4267,1,2024-07-06
74140,9653,1546,5,2024-08-14
74141,7581,5864,2,2024-10-13
74142,7762,2024,2,2024-05-27
74143,7835,7885,1,2024-10-16
74144,7481,1063,2,2024-10-10
74145,5787,3675,1,2024-01-23
74146,6175,8774,2,2024-05-09
74147,9243,7938,3,2024-09-28
74148,3259,6383,5,2024-11-15
74149,6941,5731,4,2024-08-16
74150,4256,6203,2,2024-06-02
74151,5008,657,5,2024-03-06
74152,3165,9148,2,2024-11-20
74153,4094,5568,2,2024-03-17
74154,9330,627,4,2024-01-29
74155,9017,964,2,2024-04-26
74156,4,9243,2,2024-10-29
74157,5724,8855,4,2024-04-04
74158,9839,8536,3,2024-07-26
74159,4373,5854,1,2024-06-21
74160,665,2710,4,2024-11-09
74161,6578,3663,4,2024-07-18
74162,9665,4178,4,2024-03-16
74163,8276,4184,1,2024-02-04
74164,3912,7878,1,2024-05-24
74165,4303,4262,4,2024-10-12
74166,9186,1661,5,2024-06-14
74167,4192,3886,2,2024-02-09
74168,5928,4386,4,2024-06-19
74169,7534,6718,4,2024-05-15
74170,9285,5846,1,2024-09-11
74171,8088,931,4,2024-03-23
74172,6171,9202,4,2024-02-23
74173,1244,4709,4,2024-11-19
74174,2639,4399,1,2024-04-08
74175,5160,1598,5,2024-01-10
74176,3815,4241,1,2024-11-05
74177,9924,1146,4,2024-08-21
74178,7515,1369,2,2024-01-11
74179,1607,3563,1,2024-06-14
74180,240,3193,1,2024-07-24
74181,5713,9293,2,2024-08-21
74182,1430,1964,5,2024-07-25
74183,5808,1544,4,2024-08-19
74184,8608,4376,3,2024-01-14
74185,8254,8414,4,2024-10-17
74186,3673,457,1,2024-08-09
74187,5867,3850,4,2024-01-19
74188,9026,963,1,2024-07-29
74189,3535,7188,1,2024-04-19
74190,8611,866,4,2024-03-07
74191,5344,3120,3,2024-09-01
74192,9264,2268,1,2024-06-05
74193,7107,6083,2,2024-03-07
74194,4375,3762,2,2024-04-02
74195,1187,2021,2,2024-02-01
74196,2104,7361,4,2024-07-01
74197,5219,1996,1,2024-03-10
74198,7707,7298,5,2024-01-05
74199,6740,3490,3,2024-04-23
74200,5400,7032,4,2024-10-05
74201,8374,5787,1,2024-02-04
74202,7516,4996,3,2024-06-13
74203,2979,1985,3,2024-01-07
74204,2738,862,1,2024-06-05
74205,8184,9000,3,2024-03-17
74206,6733,8982,5,2024-06-09
74207,8698,8970,5,2024-07-06
74208,9783,2943,2,2024-11-02
74209,2596,490,4,2024-07-15
74210,8941,9079,3,2024-11-04
74211,27,4641,5,2024-04-28
74212,4553,7882,3,2024-06-20
74213,4982,5058,5,2024-03-12
74214,8281,733,1,2024-10-11
74215,7919,9824,2,2024-02-19
74216,1564,9653,3,2024-03-26
74217,5030,108,2,2024-03-30
74218,8949,9046,2,2024-01-05
74219,9040,9105,1,2024-10-13
74220,7474,1273,5,2024-10-10
74221,282,8098,4,2024-01-31
74222,2666,8996,4,2024-08-10
74223,6922,2782,4,2024-05-15
74224,3976,4486,5,2024-09-22
74225,838,2413,4,2024-02-07
74226,7807,7402,2,2024-08-13
74227,5121,8096,2,2024-05-05
74228,3354,2710,4,2024-04-07
74229,2139,1840,3,2024-01-28
74230,8035,4361,3,2024-09-18
74231,4094,7224,1,2024-01-03
74232,7705,423,3,2024-08-28
74233,1984,5953,5,2024-07-24
74234,242,6197,5,2024-01-02
74235,8560,2199,4,2024-11-05
74236,5312,877,3,2024-02-17
74237,7636,8612,5,2024-08-03
74238,1617,921,3,2024-08-22
74239,4180,3147,1,2024-07-01
74240,5225,2830,4,2024-08-20
74241,5689,9968,3,2024-11-03
74242,5408,1317,3,2024-08-03
74243,9825,9078,3,2024-09-20
74244,5447,7039,1,2024-05-24
74245,9030,7581,1,2024-11-16
74246,4699,8275,4,2024-08-04
74247,3818,5149,1,2024-08-15
74248,8915,3176,5,2024-10-15
74249,3190,5169,4,2024-08-18
74250,6180,3020,5,2024-05-31
74251,3843,6232,1,2024-08-01
74252,1300,8145,3,2024-10-31
74253,8645,7516,5,2024-07-23
74254,6398,8769,3,2024-11-05
74255,3416,5074,3,2024-11-05
74256,7716,8991,5,2024-07-31
74257,864,4536,1,2024-02-15
74258,5809,8823,5,2024-11-08
74259,1551,8932,5,2024-06-29
74260,2187,7512,1,2024-05-16
74261,9583,4085,5,2024-10-05
74262,8847,8499,4,2024-06-25
74263,1980,8592,3,2024-07-19
74264,4472,1556,4,2024-07-31
74265,6064,6577,2,2024-09-06
74266,2945,6904,1,2024-07-24
74267,4600,5998,1,2024-07-11
74268,8704,2434,1,2024-11-20
74269,7003,8019,3,2024-10-07
74270,4572,9974,5,2024-05-08
74271,7150,9429,3,2024-06-24
74272,7879,6383,4,2024-01-02
74273,4551,3277,2,2024-06-17
74274,4381,6360,5,2024-09-24
74275,1233,1565,3,2024-01-16
74276,3140,117,4,2024-06-22
74277,8904,5408,5,2024-10-31
74278,4377,4834,1,2024-08-18
74279,7062,9830,1,2024-08-13
74280,4886,9824,1,2024-09-06
74281,6037,6653,5,2024-10-29
74282,3298,4625,4,2024-09-16
74283,3637,4987,5,2024-03-01
74284,9914,249,4,2024-01-03
74285,6899,8472,2,2024-03-26
74286,1977,8979,5,2024-01-07
74287,9621,1883,2,2024-10-24
74288,7040,4369,2,2024-01-29
74289,6676,5645,3,2024-09-12
74290,3151,5004,5,2024-10-22
74291,6042,4604,3,2024-10-29
74292,6363,1124,5,2024-04-17
74293,9354,3337,5,2024-06-13
74294,4216,4375,3,2024-10-12
74295,2736,2376,2,2024-03-21
74296,2365,412,4,2024-05-01
74297,4291,4056,1,2024-01-19
74298,3854,2481,2,2024-07-06
74299,640,6643,3,2024-08-23
74300,8937,1320,5,2024-05-08
74301,9588,86,4,2024-04-23
74302,8153,2436,3,2024-08-12
74303,6454,5201,2,2024-10-20
74304,3817,2751,2,2024-07-28
74305,3733,8007,3,2024-04-14
74306,3458,9563,2,2024-06-07
74307,1033,5594,3,2024-03-01
74308,3923,1772,4,2024-01-08
74309,7799,6391,4,2024-08-24
74310,8793,4180,3,2024-11-11
74311,34,3088,3,2024-09-09
74312,719,4952,5,2024-08-05
74313,7782,9366,5,2024-07-06
74314,2807,8832,1,2024-06-25
74315,994,5152,3,2024-05-02
74316,7420,9925,3,2024-07-04
74317,8096,7430,5,2024-04-15
74318,8424,6373,4,2024-04-27
74319,4791,2934,1,2024-04-27
74320,8415,7794,2,2024-05-11
74321,8013,2368,4,2024-01-20
74322,9738,4550,2,2024-03-29
74323,9274,1935,4,2024-07-25
74324,7829,8640,3,2024-01-13
74325,4864,14,5,2024-10-21
74326,9421,6462,5,2024-06-04
74327,484,6110,4,2024-07-26
74328,5520,3131,2,2024-06-21
74329,7495,7920,2,2024-06-22
74330,8955,4327,5,2024-06-30
74331,6161,377,1,2024-10-31
74332,9255,359,4,2024-10-20
74333,8243,5143,4,2024-04-20
74334,1431,4323,2,2024-03-07
74335,9726,1184,4,2024-06-04
74336,6927,2245,4,2024-10-16
74337,3369,8908,1,2024-10-21
74338,636,7252,1,2024-10-07
74339,9265,1233,1,2024-07-13
74340,5471,6857,1,2024-02-02
74341,631,2163,3,2024-05-07
74342,7278,1261,5,2024-04-18
74343,790,5699,3,2024-08-31
74344,425,9817,3,2024-04-03
74345,398,8350,3,2024-02-07
74346,5236,7786,5,2024-07-04
74347,4367,7886,4,2024-11-04
74348,2879,2894,5,2024-06-15
74349,5949,7930,4,2024-01-08
74350,9835,4375,3,2024-05-30
74351,8484,7001,4,2024-05-24
74352,4583,7912,3,2024-01-15
74353,6297,3930,1,2024-02-01
74354,1158,3739,4,2024-01-03
74355,681,9694,2,2024-06-13
74356,9893,88,2,2024-10-25
74357,5545,6659,3,2024-10-29
74358,2636,4116,5,2024-07-31
74359,5885,5233,4,2024-10-09
74360,625,3045,5,2024-09-17
74361,1562,9254,3,2024-01-07
74362,8145,2248,3,2024-10-26
74363,1275,3187,3,2024-09-11
74364,9386,9661,4,2024-10-21
74365,5880,2351,5,2024-10-21
74366,5790,3904,4,2024-09-24
74367,7186,172,1,2024-03-19
74368,9166,7672,1,2024-02-01
74369,2303,8432,3,2024-04-20
74370,8885,6879,2,2024-10-20
74371,5467,9457,3,2024-10-20
74372,6268,7930,1,2024-03-23
74373,9104,7192,4,2024-09-17
74374,3389,6176,5,2024-11-07
74375,4387,3637,4,2024-07-29
74376,4725,1288,5,2024-07-20
74377,8617,8007,3,2024-10-07
74378,3245,9753,3,2024-05-31
74379,2470,2987,2,2024-05-31
74380,9195,8671,1,2024-06-27
74381,9818,2101,5,2024-04-01
74382,6087,8456,1,2024-05-22
74383,5616,9461,1,2024-06-20
74384,6552,3455,4,2024-03-22
74385,8754,2424,5,2024-11-09
74386,171,2368,5,2024-02-11
74387,6331,2752,2,2024-08-09
74388,1726,9454,4,2024-01-19
74389,422,7212,5,2024-08-18
74390,9877,3531,4,2024-06-18
74391,9123,1281,4,2024-07-26
74392,1926,8831,2,2024-01-15
74393,8204,2856,3,2024-09-01
74394,5021,643,3,2024-04-05
74395,5398,1173,2,2024-08-23
74396,5610,7357,2,2024-11-01
74397,6600,7130,5,2024-08-25
74398,9740,3556,1,2024-02-25
74399,9029,1406,4,2024-05-24
74400,4406,6125,1,2024-01-31
74401,7520,3915,5,2024-01-03
74402,3394,1527,1,2024-03-30
74403,1126,22,3,2024-03-15
74404,7614,8276,1,2024-02-28
74405,6450,9123,4,2024-05-04
74406,9856,1759,1,2024-11-14
74407,7129,1740,3,2024-06-10
74408,3318,9579,2,2024-04-10
74409,5817,9532,3,2024-06-01
74410,1510,4078,3,2024-11-14
74411,9036,2846,3,2024-02-27
74412,7597,5556,3,2024-01-22
74413,9815,2564,1,2024-02-19
74414,2318,1099,5,2024-01-20
74415,4474,7326,3,2024-01-25
74416,3807,6062,3,2024-09-07
74417,2266,9550,5,2024-01-16
74418,7421,2024,1,2024-05-24
74419,5404,3243,4,2024-03-08
74420,1738,1238,4,2024-02-24
74421,3175,266,2,2024-09-27
74422,9360,3568,1,2024-07-13
74423,6174,867,1,2024-02-16
74424,6072,8884,4,2024-06-29
74425,195,1712,4,2024-04-30
74426,5042,8554,4,2024-05-16
74427,3974,4228,2,2024-09-03
74428,746,4463,1,2024-01-25
74429,1788,34,5,2024-03-31
74430,8097,9151,4,2024-09-08
74431,1058,1455,4,2024-07-12
74432,8461,5948,1,2024-01-24
74433,8454,3060,1,2024-06-28
74434,5042,408,1,2024-01-31
74435,3868,2186,5,2024-06-27
74436,4617,9274,5,2024-01-01
74437,8166,9280,2,2024-06-13
74438,5672,7211,5,2024-04-01
74439,2747,5275,2,2024-07-16
74440,7575,4209,5,2024-05-07
74441,2510,5558,5,2024-07-18
74442,3991,2229,2,2024-10-14
74443,4652,1631,2,2024-04-06
74444,2313,8473,1,2024-01-24
74445,4828,3013,1,2024-10-02
74446,9734,9014,3,2024-08-24
74447,5662,2087,1,2024-03-14
74448,6244,2029,3,2024-05-15
74449,1241,4686,4,2024-01-13
74450,9807,8216,2,2024-10-11
74451,4951,8614,1,2024-01-16
74452,3233,8566,3,2024-01-04
74453,8372,1110,1,2024-08-30
74454,8806,8403,3,2024-11-02
74455,4764,9037,3,2024-05-17
74456,5720,8643,2,2024-08-06
74457,2871,1980,3,2024-08-24
74458,6648,6736,5,2024-10-23
74459,933,723,1,2024-06-30
74460,9275,1301,4,2024-04-10
74461,5205,5306,2,2024-05-04
74462,5188,46,5,2024-08-30
74463,9440,2282,4,2024-10-20
74464,4266,5026,4,2024-02-04
74465,3724,7909,5,2024-07-04
74466,4093,600,4,2024-04-10
74467,7533,2909,1,2024-01-04
74468,9378,6777,3,2024-03-25
74469,4772,6304,4,2024-05-31
74470,4686,3874,4,2024-05-17
74471,5620,4144,4,2024-04-25
74472,8909,2998,2,2024-03-30
74473,6527,8874,1,2024-05-19
74474,5557,538,3,2024-06-28
74475,6065,814,2,2024-03-31
74476,5329,5883,5,2024-08-24
74477,3797,6554,3,2024-09-01
74478,676,4295,4,2024-10-18
74479,6770,7397,3,2024-09-30
74480,4706,9025,3,2024-04-13
74481,5923,7,5,2024-08-04
74482,6065,5048,1,2024-06-04
74483,779,5626,2,2024-07-21
74484,3877,508,2,2024-10-17
74485,3256,6189,2,2024-09-14
74486,866,450,5,2024-04-14
74487,8067,4078,4,2024-09-15
74488,1414,7576,2,2024-09-20
74489,574,6365,3,2024-03-07
74490,2650,6179,2,2024-04-04
74491,4800,2494,5,2024-03-21
74492,7946,781,1,2024-11-10
74493,7089,1025,4,2024-10-05
74494,3509,528,2,2024-08-05
74495,7493,9300,4,2024-03-13
74496,1190,1959,1,2024-02-23
74497,9155,9182,1,2024-07-25
74498,4632,503,5,2024-03-22
74499,9451,3022,1,2024-05-08
74500,6243,2325,5,2024-09-01
74501,9098,4242,4,2024-06-17
74502,982,1930,1,2024-03-29
74503,4491,189,5,2024-06-07
74504,85,3705,4,2024-09-24
74505,8831,5397,3,2024-06-02
74506,5060,5924,2,2024-09-07
74507,1761,7728,5,2024-10-18
74508,7098,8856,3,2024-07-06
74509,1878,4512,3,2024-07-03
74510,5623,5682,2,2024-04-03
74511,4439,7846,1,2024-06-09
74512,3135,243,2,2024-02-23
74513,547,470,3,2024-03-26
74514,3342,2725,3,2024-10-04
74515,8255,613,1,2024-01-06
74516,2073,3086,3,2024-04-24
74517,6,8048,2,2024-06-09
74518,3596,9805,2,2024-05-10
74519,8745,8785,5,2024-04-18
74520,4065,3604,1,2024-03-09
74521,7496,7021,3,2024-04-29
74522,2948,243,4,2024-04-20
74523,9053,1642,1,2024-08-02
74524,9979,9711,4,2024-04-06
74525,2200,2759,2,2024-02-17
74526,225,8844,2,2024-09-17
74527,4432,5788,4,2024-07-15
74528,9123,9898,3,2024-10-16
74529,5146,1373,2,2024-07-18
74530,6691,8036,2,2024-05-25
74531,4141,6038,3,2024-08-10
74532,5497,24,2,2024-05-09
74533,5423,5151,3,2024-01-14
74534,5769,679,2,2024-08-08
74535,4168,1185,4,2024-08-20
74536,952,3875,4,2024-04-12
74537,4379,7716,2,2024-05-08
74538,654,3725,2,2024-08-26
74539,2526,7483,4,2024-08-07
74540,2882,8251,5,2024-08-06
74541,9253,3347,2,2024-09-10
74542,4582,1235,4,2024-08-19
74543,8485,1854,1,2024-07-16
74544,4377,187,1,2024-08-29
74545,7755,3995,4,2024-03-05
74546,3548,3549,4,2024-06-13
74547,9344,767,1,2024-03-21
74548,8790,3018,1,2024-03-06
74549,2348,4278,5,2024-07-02
74550,3023,4418,3,2024-04-12
74551,5129,4019,2,2024-10-13
74552,1374,7665,3,2024-03-08
74553,5620,1246,1,2024-10-15
74554,2231,8484,5,2024-08-24
74555,2118,7529,1,2024-04-12
74556,6081,5863,1,2024-09-04
74557,2966,5275,3,2024-08-02
74558,9413,7238,1,2024-01-01
74559,213,9941,1,2024-07-02
74560,4939,3922,1,2024-05-27
74561,1138,3162,4,2024-08-12
74562,6242,6241,3,2024-06-05
74563,7839,795,2,2024-04-14
74564,7517,4495,2,2024-09-29
74565,8020,8847,2,2024-01-11
74566,2114,8364,1,2024-10-08
74567,4058,2143,4,2024-06-27
74568,1276,9486,2,2024-03-24
74569,7270,7174,4,2024-08-15
74570,1466,613,4,2024-04-28
74571,2448,3976,1,2024-02-08
74572,6569,9904,2,2024-11-03
74573,3756,1238,2,2024-02-08
74574,6853,3376,2,2024-09-17
74575,2083,9992,3,2024-06-01
74576,9959,7866,4,2024-08-02
74577,8395,2006,5,2024-07-07
74578,708,5523,1,2024-08-01
74579,2437,700,4,2024-06-11
74580,2055,8967,5,2024-04-30
74581,162,588,3,2024-07-06
74582,1749,3365,4,2024-05-13
74583,3008,6960,5,2024-08-12
74584,8793,7292,2,2024-05-25
74585,7705,8698,3,2024-11-14
74586,2334,636,1,2024-02-29
74587,8058,1285,4,2024-02-19
74588,7788,8310,1,2024-09-15
